unix,date,symbol,open,high,low,close,Volume APE,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1677628800000,2023-03-01 00:00:00,APE/USDT,5.595,6,5.045,5.045,198.016,36.36486,99.847,17.0288,6,5.477
1677542400000,2023-02-28 00:00:00,APE/USDT,4.956,4.956,4.956,4.956,0,0,0,0,0,5.147
1677456000000,2023-02-27 00:00:00,APE/USDT,5.633,5.634,4.956,4.956,779.564,151.71429,484.11,93.29254,8,5.147
1677369600000,2023-02-26 00:00:00,APE/USDT,5.393,5.393,5.093,5.093,61.261,11.49325,0,0,3,5.332
1677283200000,2023-02-25 00:00:00,APE/USDT,4.874,5.393,4.874,5.393,8.046,1.571,4.044,0.75,2,5.134
1677196800000,2023-02-24 00:00:00,APE/USDT,5.001,5.63,5.001,5.028,25.083,4.90933,4.261,0.7569,4,5.119
1677110400000,2023-02-23 00:00:00,APE/USDT,5.55,5.65,5.389,5.65,39.679,7.17148,0,0,3,5.534
1677024000000,2023-02-22 00:00:00,APE/USDT,5.286,5.286,5.28,5.28,55.364,10.47471,39.859,7.5406,3,5.285
1676937600000,2023-02-21 00:00:00,APE/USDT,5.86,5.86,5.86,5.86,0,0,0,0,0,5.889
1676851200000,2023-02-20 00:00:00,APE/USDT,5.973,5.973,5.769,5.86,463.58,78.71416,300.661,51.27434,5,5.889
1676764800000,2023-02-19 00:00:00,APE/USDT,5.485,5.626,5.436,5.598,63.893,11.58148,59.791,10.82687,4,5.517
1676678400000,2023-02-18 00:00:00,APE/USDT,5.425,5.886,5.425,5.639,386.558,68.88625,164.848,29.33195,11,5.612
1676592000000,2023-02-17 00:00:00,APE/USDT,5.353,5.353,5.342,5.342,14.071,2.62965,11.742,2.19369,2,5.351
1676505600000,2023-02-16 00:00:00,APE/USDT,5.863,5.863,5.189,5.189,592.772,108.49496,59.999,10.23366,9,5.468
1676419200000,2023-02-15 00:00:00,APE/USDT,5.352,5.6,5.352,5.577,610.147,111.26978,610.147,111.26978,10,5.484
1676332800000,2023-02-14 00:00:00,APE/USDT,5,5.449,4.945,5.449,399.142,77.83499,399.142,77.83499,9,5.136
1676246400000,2023-02-13 00:00:00,APE/USDT,5,5.001,4.945,4.946,635.353,127.1799,49.998,10.11081,10,4.995
1676160000000,2023-02-12 00:00:00,APE/USDT,5.2,5.249,5.19,5.245,46.506,8.9288,9.001,1.71629,5,5.208
1676073600000,2023-02-11 00:00:00,APE/USDT,5.166,5.249,5.166,5.249,61.97963838,11.96013,61.97963838,11.96013,3,5.18239101263662455
1675987200000,2023-02-10 00:00:00,APE/USDT,5.576,5.576,5,5.249,942.83258615,185.03503,29.15641665,5.27535,12,5.099079694503779107
1675900800000,2023-02-09 00:00:00,APE/USDT,5.7,5.7,5.117,5.142,534.38910375,97.84871,484.38591449,88.26627,10,5.470792447257360453
1675814400000,2023-02-08 00:00:00,APE/USDT,5.78,5.986,5.7,5.7,910.34186393,158.97574,80.21395636,13.40026,9,5.727391087466902845
1675728000000,2023-02-07 00:00:00,APE/USDT,5.549,5.897,5.49,5.897,268.3040425,47.99943,126.98846203,22.83014,10,5.591137324179675748
1675641600000,2023-02-06 00:00:00,APE/USDT,6.131,6.131,5.513,6.129,457.98204672,79.49979,421.49725992,73.00899,7,5.766143399274513813
1675555200000,2023-02-05 00:00:00,APE/USDT,5.607,6.09,4.861,6.09,234.03031905,41.1991,0,0,7,5.701930158450168551
1675468800000,2023-02-04 00:00:00,APE/USDT,5.903,5.938,5.903,5.938,107.77659936,18.15447,3.62033922,0.60969,9,5.936650258206662347
1675382400000,2023-02-03 00:00:00,APE/USDT,5.819,5.909,4.861,5.906,295.12525266,53.5914,10.9729166,1.86559,7,5.544187564194798915
1675296000000,2023-02-02 00:00:00,APE/USDT,6.009,6.2,4.93,6.2,958.80172943,165.184,563.73028188,91.36535,18,5.853679590932222623
1675209600000,2023-02-01 00:00:00,APE/USDT,5.79,6.012,5.376,5.845,1084.5885266,186.38712,547.32118078,92.4848,19,5.826173854902311294
1675123200000,2023-01-31 00:00:00,APE/USDT,6.025,7.2,5.565,5.817,331.9486289,54.53563,267.8589529,43.70715,13,6.097186095606735004
1675036800000,2023-01-30 00:00:00,APE/USDT,6.014,6.014,6.011,6.011,378.40267726,62.95082,0,0,2,6.011084205575897938
1674950400000,2023-01-29 00:00:00,APE/USDT,6.007,6.18,5.986,6.18,9193.29748823,1534.67331,8723.36749571,1456.30569,18,5.990452227691038245
1674864000000,2023-01-28 00:00:00,APE/USDT,6.247,6.247,5.56,6.116,3710.14418703,625.96677,3040.92448659,515.32272,12,5.928089594809735975
1674777600000,2023-01-27 00:00:00,APE/USDT,5.967,6.268,5.967,6.248,690.18433062,111.82638,558.53465136,90.76272,12,6.172758458350205884
1674691200000,2023-01-26 00:00:00,APE/USDT,5.908,6.2,5.908,6.1,335.96109755,54.75926,161.66226353,26.16888,8,6.135841786645306188
1674604800000,2023-01-25 00:00:00,APE/USDT,5.718,6,5.316,5.649,2709.71705003,456.46854,2440.87306764,408.22931,23,5.939725670996984064
1674518400000,2023-01-24 00:00:00,APE/USDT,5.776,5.79,5.217,5.217,477.78336878,83.59758,443.54736473,77.39782,14,5.717527903543909533
1674432000000,2023-01-23 00:00:00,APE/USDT,5.67,5.8,5.074,5.775,1499.65617593,270.98387,541.78433818,94.13681,16,5.553173059317559273
1674345600000,2023-01-22 00:00:00,APE/USDT,5.341,5.672,5.341,5.672,145.36816548,25.72876,118.832654,20.95075,3,5.651227952881778363
1674259200000,2023-01-21 00:00:00,APE/USDT,5.218,5.797,5.211,5.797,600.48633305,105.93645,554.24191881,97.23896,17,5.673159251366029068
1674172800000,2023-01-20 00:00:00,APE/USDT,4.999,5.371,4.865,5.198,223.94717287,44.57852,221.19533427,44.01288,10,5.0294841454170218
1674086400000,2023-01-19 00:00:00,APE/USDT,5.036,5.036,5.036,5.036,4.64158048,0.92168,4.64158048,0.92168,1,5.036
1674000000000,2023-01-18 00:00:00,APE/USDT,5.11,5.11,4.359,4.608,1679.85649931,384.99979,1675.85936291,384.08295,14,4.363458570814874012
1673913600000,2023-01-17 00:00:00,APE/USDT,5.11,5.11,5.11,5.11,29.9957,5.87,0,0,2,5.11
1673827200000,2023-01-16 00:00:00,APE/USDT,5.005,5.444,4.879,4.879,132.92569811,25.99869,26.8823811,4.9522,5,5.118349261640676741
1673740800000,2023-01-15 00:00:00,APE/USDT,4.741,5.005,4.741,4.982,253.69592163,51.31152,100.66394066,20.11475,5,4.946251583541902915
1673654400000,2023-01-14 00:00:00,APE/USDT,4.986,5.5,4.707,5.09,1386.65152751,272.87788,536.49068921,103.20701,17,5.097429361697216824
1673568000000,2023-01-13 00:00:00,APE/USDT,4.9,4.986,4.707,4.986,111.68042395,23.26137,3.13149216,0.63556,6,4.802516388392435
1673481600000,2023-01-12 00:00:00,APE/USDT,4.593,4.593,4.593,4.593,49.1451,10.7,0,0,1,4.593
1673395200000,2023-01-11 00:00:00,APE/USDT,4.893,5.1,4.893,5.1,752.3653623,148.78301,752.3653623,148.78301,9,5.057897405459677152
1673308800000,2023-01-10 00:00:00,APE/USDT,4.936,4.977,4.558,4.9,242.70124649,49.74989,124.42107221,25.4313,9,4.879615385517379918
1673222400000,2023-01-09 00:00:00,APE/USDT,4.486,4.977,4.375,4.375,49.81488816,10.83977,46.77793816,10.14561,6,4.598050869666752251
1673136000000,2023-01-08 00:00:00,APE/USDT,4.153,4.153,4.153,4.153,3.05615117,0.73589,0,0,1,4.153
1673049600000,2023-01-07 00:00:00,APE/USDT,4,4.644,4,4.644,114.54356716,25.27746,113.75509892,25.08664,6,4.544506869644097086
1672963200000,2023-01-06 00:00:00,APE/USDT,3.823,4,3.823,3.975,21.10760937,5.39367,2.94816,0.73704,3,3.914981379035725446
1672876800000,2023-01-05 00:00:00,APE/USDT,4.39,4.409,3.889,4.409,238.94513371,55.92271,177.6589223,40.31402,6,4.283799728431765934
1672790400000,2023-01-04 00:00:00,APE/USDT,4.081,4.084,3.964,3.964,77.73322514,19.07373,61.95025848,15.17208,6,4.075517724602671746
1672704000000,2023-01-03 00:00:00,APE/USDT,4.064,4.064,4.064,4.064,159.4079616,39.2244,159.4079616,39.2244,1,4.064
1672617600000,2023-01-02 00:00:00,APE/USDT,3.786,4.052,3.786,3.824,172.15596757,44.44329,49.22795975,12.17461,8,3.876509076261061729
1672531200000,2023-01-01 00:00:00,APE/USDT,3.799,3.81,3.799,3.81,334.67740707,87.9589,334.67740707,87.9589,5,3.804936096040640332
1672444800000,2022-12-31 00:00:00,APE/USDT,3.617,3.617,3.617,3.617,0,0,0,0,0,3.617
1672358400000,2022-12-30 00:00:00,APE/USDT,3.617,3.617,3.617,3.617,0,0,0,0,0,3.617
1672272000000,2022-12-29 00:00:00,APE/USDT,3.617,3.617,3.617,3.617,237.84820514,65.75842,237.84820514,65.75842,3,3.617
1672185600000,2022-12-28 00:00:00,APE/USDT,3.776,3.776,3.276,3.631,601.64902856,171.54386,89.44748871,24.48291,9,3.512002050704549381
1672099200000,2022-12-27 00:00:00,APE/USDT,3.463,3.778,3.463,3.572,705.0354561,191.66507,203.26379418,53.85763,6,3.681424944128536856
1672012800000,2022-12-26 00:00:00,APE/USDT,3.509,3.827,3.509,3.827,141.58653082,38.16182,92.38599966,24.14058,2,3.716496770503046074
1671926400000,2022-12-25 00:00:00,APE/USDT,3.569,3.569,3.568,3.569,112.80597088,31.6091,112.80597088,31.6091,3,3.568781534193910569
1671840000000,2022-12-24 00:00:00,APE/USDT,3.559,3.887,3.221,3.596,978.03232249,272.33941,543.1775989,149.71264,14,3.593090832551232892
1671753600000,2022-12-23 00:00:00,APE/USDT,3.644,3.672,3.534,3.566,457.61490394,126.78518,352.40996993,97.17501,9,3.610009283218233111
1671667200000,2022-12-22 00:00:00,APE/USDT,3.537,3.641,3.489,3.518,761.99516761,211.68846,427.56055407,118.43523,10,3.600154728329865658
1671580800000,2022-12-21 00:00:00,APE/USDT,3.49,3.528,3.463,3.514,155.32137891,44.16258,155.32137891,44.16258,4,3.517061081345572506
1671494400000,2022-12-20 00:00:00,APE/USDT,3.237,3.887,3.236,3.887,358.98670518,105.17048,159.95443108,44.59648,8,3.421760980619555319
1671408000000,2022-12-19 00:00:00,APE/USDT,3.515,3.515,3.515,3.515,3.61697015,1.02901,3.61697015,1.02901,1,3.515
1671321600000,2022-12-18 00:00:00,APE/USDT,3.531,3.538,3.393,3.538,5175.87164635,1466.32369,199.6101912,56.58669,21,3.529837543471592268
1671235200000,2022-12-17 00:00:00,APE/USDT,3.424,3.728,3.372,3.53,1143.74692822,328.38241,551.53175168,160.25738,10,3.488047855471808941
1671148800000,2022-12-16 00:00:00,APE/USDT,3.969,4.066,3.791,3.791,1814.27151105,449.94484,7.79131156,1.96934,16,4.034160523922001861
1671062400000,2022-12-15 00:00:00,APE/USDT,3.995,4.065,3.812,4.065,132.09467042,33.926,27.81899033,6.84365,6,3.896653279239848379
1670976000000,2022-12-14 00:00:00,APE/USDT,3.948,4.083,3.948,4.009,1921.18232275,479.56838,1692.52136337,422.28411,18,4.006222466888295227
1670889600000,2022-12-13 00:00:00,APE/USDT,4.037,5,3.857,4.084,445.05334534,101.92581,247.91427384,53.4046,11,4.397616547928946299
1670803200000,2022-12-12 00:00:00,APE/USDT,4.061,4.381,4.061,4.276,280.87371483,64.65806,238.2250111,54.57751,16,4.344865061822951496
1670716800000,2022-12-11 00:00:00,APE/USDT,3.871,4.409,3.868,4.212,3220.69216509,779.39619,2017.81514949,477.08552,28,4.138425756421794399
1670630400000,2022-12-10 00:00:00,APE/USDT,3.591,4.259,3.215,4.259,158.4316148,42.0261,108.60731547,26.95623,5,3.804371171552434368
1670544000000,2022-12-09 00:00:00,APE/USDT,4.276,4.29,4.276,4.289,196.90935498,45.92066,62.86436092,14.66812,8,4.288037049459842782
1670457600000,2022-12-08 00:00:00,APE/USDT,3.837,4.225,3.202,3.34,290.32058998,75.63908,220.94733446,57.42765,12,3.840359430494362068
1670371200000,2022-12-07 00:00:00,APE/USDT,4.047,4.128,3.864,3.864,285.86598111,71.90529,119.84666046,29.57634,8,3.977752622360536181
1670284800000,2022-12-06 00:00:00,APE/USDT,3.826,5.5,3.81,4.042,370.65875666,89.10399,226.01149662,52.30945,12,4.178182617464241075
1670198400000,2022-12-05 00:00:00,APE/USDT,3.898,4.08,3.898,4.08,87.59258749,21.50361,87.59258749,21.50361,4,4.073531335288449074
1670112000000,2022-12-04 00:00:00,APE/USDT,3.803,4.058,3.802,4.028,141.74958759,35.64083,123.09812691,30.73568,8,3.978555145290281968
1670025600000,2022-12-03 00:00:00,APE/USDT,3.929,3.929,3.8,3.8,68.31555378,17.54637,60.07970624,15.3882,7,3.893687058871997917
1669939200000,2022-12-02 00:00:00,APE/USDT,3.933,3.935,3.801,3.802,474.86133029,122.75817,299.44232922,76.73369,15,3.869014351135637505
1669852800000,2022-12-01 00:00:00,APE/USDT,4.119,4.294,3.816,3.816,380.03879978,98.45349,84.61040195,21.30111,8,3.862422623121883809
1669766400000,2022-11-30 00:00:00,APE/USDT,4.295,4.704,3.854,4,331.25247221,81.74778,270.43754298,67.36911,15,4.055300705032374372
1669680000000,2022-11-29 00:00:00,APE/USDT,3.95,4.523,3.95,4.317,640.51023166,147.39061,307.43064087,68.54106,25,4.354259471046433207
1669593600000,2022-11-28 00:00:00,APE/USDT,4,4.312,3.316,4.312,475.31048001,119.00109,41.12092474,10.34655,16,4.004124971064658093
1669507200000,2022-11-27 00:00:00,APE/USDT,3.75,4.206,3.704,3.772,170.82212311,45.82036,11.14758975,2.71677,10,3.730705367312946981
1669420800000,2022-11-26 00:00:00,APE/USDT,3.466,3.595,3.466,3.586,5.45885558,1.538,2.26376072,0.64073,4,3.549955881247182581
1669334400000,2022-11-25 00:00:00,APE/USDT,3.045,3.045,3.045,3.045,0.47864355,0.15719,0,0,1,3.045
1669248000000,2022-11-24 00:00:00,APE/USDT,3.4,3.4,3.4,3.4,1.04754,0.3081,0,0,1,3.4
1669161600000,2022-11-23 00:00:00,APE/USDT,3.378,3.378,3.378,3.378,156.6162408,46.3636,0,0,1,3.378
1669075200000,2022-11-22 00:00:00,APE/USDT,2.636,5.5,2.636,3.576,575.25350246,170.28899,393.63981399,108.39822,23,3.53398702259082634
1668988800000,2022-11-21 00:00:00,APE/USDT,3,3.05,3,3.05,500.89408546,164.25329,497.89408546,163.25329,8,3.049527362909980085
1668902400000,2022-11-20 00:00:00,APE/USDT,3.327,3.327,3.257,3.257,4.847192,1.475,4.847192,1.475,3,3.28647027041635652
1668816000000,2022-11-19 00:00:00,APE/USDT,3.131,3.209,3.131,3.209,406.2879862,129.59222,21.99997339,6.85571,3,3.135223599965309532
1668729600000,2022-11-18 00:00:00,APE/USDT,2.894,3.214,2.894,3.214,322.08078178,102.89309,167.46491806,52.11546,6,3.133083202031465211
1668643200000,2022-11-17 00:00:00,APE/USDT,3.046,3.2,2.774,2.774,896.64041896,299.72089,3.95457164,1.32432,13,2.995277359986836698
1668556800000,2022-11-16 00:00:00,APE/USDT,2.917,2.917,2.881,2.881,3.31770914,1.14362,3.31770914,1.14362,2,2.901169262529143829
1668470400000,2022-11-15 00:00:00,APE/USDT,2.868,2.868,2.868,2.868,0,0,0,0,0,2.930774088352797816
1668384000000,2022-11-14 00:00:00,APE/USDT,2.653,3.122,2.644,2.868,70.09772925,23.97553,35.71449941,11.86052,14,2.930774088352797816
1668297600000,2022-11-13 00:00:00,APE/USDT,2.916,3,2.814,2.871,2086.44002148,728.96614,1830.92995767,641.02013,17,2.862741579427326387
1668211200000,2022-11-12 00:00:00,APE/USDT,3.135,3.154,2.84,2.84,408.80586758,139.02,110.28854217,35.02444,11,2.945979381351765084
1668124800000,2022-11-11 00:00:00,APE/USDT,3.28,4.168,2.797,3.112,2637.06359151,853.30778,2330.95494292,755.92408,49,3.091931324395273184
1668038400000,2022-11-10 00:00:00,APE/USDT,2.985,3.449,2.985,3.407,228.09775768,68.58662,37.53046991,11.13112,11,3.326090381342761471
1667952000000,2022-11-09 00:00:00,APE/USDT,3.96,3.96,3,3,5042.6624823,1488.47585,8.9593506,2.52505,12,3.400941928105375308
1667865600000,2022-11-08 00:00:00,APE/USDT,4.588,4.588,3.692,3.692,1787.70232523,423.6125,110.80607208,25.96206,13,4.224936742732655191
1667779200000,2022-11-07 00:00:00,APE/USDT,4.752,4.766,4.588,4.643,995.11887119,209.69016,27.7151031,5.97722,11,4.745836534432458827
1667692800000,2022-11-06 00:00:00,APE/USDT,5.054,5.135,4.811,4.811,2988.16117571,591.38822,582.10863604,115.10941,24,5.053586284557821322
1667606400000,2022-11-05 00:00:00,APE/USDT,4.781,5.184,4.781,5.163,2414.60846609,495.24901,1942.96676039,397.37123,22,4.877228801843917411
1667520000000,2022-11-04 00:00:00,APE/USDT,4.341,4.718,4.341,4.692,1395.18193273,298.87334,403.70844001,88.59174,13,4.670787525800667481
1667433600000,2022-11-03 00:00:00,APE/USDT,4.262,4.441,4.262,4.35,1329.39820722,307.03994,951.98226723,220.23595,16,4.330420905508523373
1667347200000,2022-11-02 00:00:00,APE/USDT,4.434,4.475,4.118,4.206,12461.25685265,2916.08366,3476.92583497,808.23921,36,4.274854917519462279
1667260800000,2022-11-01 00:00:00,APE/USDT,4.704,4.756,4.475,4.508,4957.07805138,1105.74981,1915.54147288,426.23012,13,4.483046155272406149
1667174400000,2022-10-31 00:00:00,APE/USDT,4.791,4.86,4.724,4.724,116.45575616,24.28596,18.7092482,3.8854,7,4.795407528301948382
1667088000000,2022-10-30 00:00:00,APE/USDT,4.94,4.999,4.778,4.778,5155.85864178,1040.78034,5058.98500208,1021.19622,14,4.953841930835943427
1667001600000,2022-10-29 00:00:00,APE/USDT,5.097,5.162,4.923,4.954,2643.32011708,524.73201,253.60032991,50.04885,34,5.037773143288614459
1666915200000,2022-10-28 00:00:00,APE/USDT,4.69,5.007,4.594,4.975,343.67614931,71.43697,204.89759742,42.55464,15,4.813871675647441506
1666828800000,2022-10-27 00:00:00,APE/USDT,4.808,4.972,4.757,4.757,13.9442142,2.88655,4.137321,0.8359,5,4.832057796616463334
1666742400000,2022-10-26 00:00:00,APE/USDT,4.697,4.697,4.697,4.697,3.20128732,0.68156,0,0,1,4.697
1666656000000,2022-10-25 00:00:00,APE/USDT,4.465,5.104,4.465,4.888,1325.14724977,295.66494,150.96753603,33.18665,21,4.48274705583489066
1666569600000,2022-10-24 00:00:00,APE/USDT,4.62,4.639,4.482,4.53,1458.94581098,316.89058,51.77215692,11.33147,21,4.604178441378467042
1666483200000,2022-10-23 00:00:00,APE/USDT,4.487,4.563,4.487,4.506,589.92593771,130.23499,296.38240494,65.40486,22,4.529833269886569466
1666396800000,2022-10-22 00:00:00,APE/USDT,4.435,4.503,4.435,4.503,480.53263518,107.87706,480.53263518,107.87706,5,4.454491583092439734
1666310400000,2022-10-21 00:00:00,APE/USDT,4.154,6.16,4.072,4.526,1738.16909844,404.60742,777.73978211,178.82004,27,4.316325669706191436
1666224000000,2022-10-20 00:00:00,APE/USDT,4.362,4.362,4.362,4.362,0,0,0,0,0,4.325120733729799503
1666137600000,2022-10-19 00:00:00,APE/USDT,4.376,4.376,4.32,4.362,3259.41613113,753.60825,582.59513433,133.97376,9,4.325120733729799503
1666051200000,2022-10-18 00:00:00,APE/USDT,4.517,4.517,4.481,4.481,201.05725095,44.80701,143.93932553,32.07919,3,4.487195307730979397
1665964800000,2022-10-17 00:00:00,APE/USDT,4.504,4.59,4.495,4.579,811.31384135,178.97039,92.8368262,20.42034,68,4.533340948958814402
1665878400000,2022-10-16 00:00:00,APE/USDT,4.48,4.575,4.451,4.557,239.52510951,53.40528,22.83843206,5.04448,22,4.48510918736149834
1665792000000,2022-10-15 00:00:00,APE/USDT,4.506,4.506,4.479,4.479,29.97609962,6.66913,9.99999456,2.23264,3,4.494791093060825636
1665705600000,2022-10-14 00:00:00,APE/USDT,4.652,4.652,4.632,4.632,211.2431214,45.6027,211.2431214,45.6027,2,4.632251381345096901
1665619200000,2022-10-13 00:00:00,APE/USDT,4.4,5.689,3.8,4.6,320.21109446,74.65863,183.28335103,39.5115,18,4.332003466743467684
1665532800000,2022-10-12 00:00:00,APE/USDT,4.671,4.759,4.671,4.759,905.39133631,192.65286,290.90099651,61.47186,9,4.699760279919316912
1665446400000,2022-10-11 00:00:00,APE/USDT,5.034,5.034,4.763,4.802,1618.58332867,335.96129,1002.10781957,207.57146,8,4.818404600938839594
1665360000000,2022-10-10 00:00:00,APE/USDT,5.2,5.24,5.2,5.221,283.46609707,54.19164,118.62566227,22.72087,3,5.230830763855022304
1665273600000,2022-10-09 00:00:00,APE/USDT,5.261,5.261,5.261,5.261,29.21354385,5.55285,29.21354385,5.55285,1,5.261
1665187200000,2022-10-08 00:00:00,APE/USDT,5.233,5.233,5.233,5.233,0,0,0,0,0,5.230432706558564739
1665100800000,2022-10-07 00:00:00,APE/USDT,5.232,5.233,5.19,5.233,1452.37592558,277.67831,119.46986097,22.83009,4,5.230432706558564739
1665014400000,2022-10-06 00:00:00,APE/USDT,5.321,5.321,5.18,5.18,268.19633104,50.76981,121.37248816,23.17653,3,5.282932707826054083
1664928000000,2022-10-05 00:00:00,APE/USDT,5.102,5.195,5.102,5.195,66.76792727,13.039,8.14610829,1.56912,4,5.12085938699336832
1664841600000,2022-10-04 00:00:00,APE/USDT,5.264,5.279,5.258,5.26,73.4307593,13.9461,73.4307593,13.9461,17,5.265329617092765094
1664755200000,2022-10-03 00:00:00,APE/USDT,5.016,5.04,5.016,5.04,296.5478424,59.11904,296.5478424,59.11904,2,5.016114512080496593
1664668800000,2022-10-02 00:00:00,APE/USDT,5.26,5.26,5,5,1668.14502923,327.55691,822.40120723,159.66776,4,5.093817373719387802
1664582400000,2022-10-01 00:00:00,APE/USDT,5.199,5.2,5.199,5.2,1813.9033294,348.88997,0,0,3,5.19906987799291483
1664496000000,2022-09-30 00:00:00,APE/USDT,5.387,5.387,5.384,5.384,308.73345233,57.32641,150.60544752,27.97278,3,5.385536548795894455
1664409600000,2022-09-29 00:00:00,APE/USDT,5.444,5.474,5.365,5.474,843.22930733,155.90005,843.22930733,155.90005,7,5.408948757204019841
1664323200000,2022-09-28 00:00:00,APE/USDT,5.309,5.405,5.309,5.405,651.05539517,121.61302,0,0,4,5.353812450411876063
1664236800000,2022-09-27 00:00:00,APE/USDT,5.7,5.722,5.681,5.722,615.72432404,107.73898,577.236458,100.96414,3,5.714990363552115224
1664150400000,2022-09-26 00:00:00,APE/USDT,5.711,5.711,5.424,5.424,704.40721271,127.96168,551.81202534,101.0687,9,5.506451332652326042
1664064000000,2022-09-25 00:00:00,APE/USDT,5.398,5.705,5.398,5.683,1932.7801511,349.84167,1929.9860129,349.32462,16,5.527480578743180571
1663977600000,2022-09-24 00:00:00,APE/USDT,5.653,5.7,5.54,5.54,556.26915353,99.18047,335.09693228,59.78796,16,5.608874690665269394
1663891200000,2022-09-23 00:00:00,APE/USDT,5.956,5.956,5.509,5.713,2039.48335701,360.33965,244.84427302,41.28034,11,5.662099205850018125
1663804800000,2022-09-22 00:00:00,APE/USDT,5.736,6,5.624,5.97,3043.70923763,522.02717,2678.35278467,457.87909,18,5.831792976657067066
1663718400000,2022-09-21 00:00:00,APE/USDT,5.72,6.284,5.605,5.834,7430.81890133,1260.17758,5968.17288937,1014.17651,35,5.902684619804393213
1663632000000,2022-09-20 00:00:00,APE/USDT,5.798,5.911,5.358,5.69,2701.67856201,476.63569,1323.43611213,235.37492,18,5.668988628643417464
1663545600000,2022-09-19 00:00:00,APE/USDT,5.256,6.147,5.22,5.982,24000.11944918,4516.81994,23746.93773475,4470.11496,23,5.316155048194423338
1663459200000,2022-09-18 00:00:00,APE/USDT,5.553,5.623,5.158,5.158,384.9564571,69.42808,4.80450292,0.89074,9,5.544959186087438663
1663372800000,2022-09-17 00:00:00,APE/USDT,4.787,5.688,4.787,5.65,36.42492819,6.60524,27.16971969,4.96715,7,5.524137766525271493
1663286400000,2022-09-16 00:00:00,APE/USDT,4.875,4.875,4.591,4.614,78.6818009,16.85239,4.39557324,0.95266,6,4.67051223581513117
1663200000000,2022-09-15 00:00:00,APE/USDT,5.05,5.126,4.973,4.977,428.16057668,85.02612,405.91788874,80.68693,8,5.035840434687215348
1663113600000,2022-09-14 00:00:00,APE/USDT,5.211,5.226,5,5,465.4171953,90.79598,121.28490123,23.29493,8,5.12684407681544034
1663027200000,2022-09-13 00:00:00,APE/USDT,5.686,5.824,5.125,5.258,1754.11212285,321.57326,1365.02630369,251.75843,15,5.46641947970677865
1662940800000,2022-09-12 00:00:00,APE/USDT,5.543,5.544,5.29,5.431,2620.23501752,482.91721,1139.76883366,207.15878,22,5.427420839581452379
1662854400000,2022-09-11 00:00:00,APE/USDT,5.073,5.759,5.073,5.667,1704.10292681,304.86224,750.48623421,134.04866,15,5.596469836096020778
1662768000000,2022-09-10 00:00:00,APE/USDT,4.997,5.555,3.8,5.026,1504.63529288,319.68742,441.26212217,87.27466,22,4.759319333132735649
1662681600000,2022-09-09 00:00:00,APE/USDT,4.817,6.2,4.817,5.001,1119.58537867,221.31951,415.82363527,81.77598,23,5.06455352844495539
1662595200000,2022-09-08 00:00:00,APE/USDT,4.419,4.603,4.36,4.473,360.1436977,80.40227,184.69331235,40.66881,7,4.480658611635896466
1662508800000,2022-09-07 00:00:00,APE/USDT,4.2,4.359,3.801,4.344,466.48786918,110.95277,11.12797164,2.55406,8,4.20531293826421812
1662422400000,2022-09-06 00:00:00,APE/USDT,4.75,4.751,4.201,4.361,192.86065065,44.43157,33.29382702,7.64819,13,4.346608890343749338
1662336000000,2022-09-05 00:00:00,APE/USDT,4.72,4.72,4.714,4.714,3.8639225,0.8189,0,0,3,4.71843168515931673
1662249600000,2022-09-04 00:00:00,APE/USDT,4.714,4.714,4.714,4.714,0,0,0,0,0,4.714
1662163200000,2022-09-03 00:00:00,APE/USDT,4.714,4.714,4.714,4.714,5.7671076,1.2234,5.7671076,1.2234,1,4.714
1662076800000,2022-09-02 00:00:00,APE/USDT,4.786,4.84,4.674,4.674,270.70367206,57.156,1.0648,0.22,7,4.736959682928284839
1661990400000,2022-09-01 00:00:00,APE/USDT,4.882,6.284,4.678,4.717,324.02989548,61.32459,276.92725382,51.25562,19,5.385941254649198943
1661904000000,2022-08-31 00:00:00,APE/USDT,4.945,4.945,4.798,4.798,53.451532,10.834,0,0,2,4.933995166611875596
1661817600000,2022-08-30 00:00:00,APE/USDT,5.026,5.026,4.77,4.868,553.94606228,112.4042,258.40329,53.60142,6,4.930497545525182714
1661731200000,2022-08-29 00:00:00,APE/USDT,4.791,4.941,4.754,4.941,322.92134674,66.17624,160.6202446,32.85485,6,4.88051554093317355
1661644800000,2022-08-28 00:00:00,APE/USDT,4.734,5.014,4.65,4.65,1122.57257132,225.39786,1109.15185232,222.53048,5,4.982116623929699311
1661558400000,2022-08-27 00:00:00,APE/USDT,4.7,4.784,4.672,4.685,16863.74163041,3535.76644,493.71783393,105.53094,18,4.76953602731281647
1661472000000,2022-08-26 00:00:00,APE/USDT,5.083,5.309,4.85,4.85,454.6145643,90.55453,108.32657797,20.87818,10,5.02410494283695785
1661385600000,2022-08-25 00:00:00,APE/USDT,5.372,5.376,5.297,5.297,536.15634228,100.12438,367.82961572,68.75126,5,5.35510708111040122
1661299200000,2022-08-24 00:00:00,APE/USDT,5.3,5.58,5.3,5.465,4946.1314889,899.2165,2116.36999818,384.95242,25,5.501550046619922155
1661212800000,2022-08-23 00:00:00,APE/USDT,5.211,5.211,5.102,5.209,289.79832537,56.03133,261.69834609,50.52369,7,5.172186343724730129
