unix,date,symbol,open,high,low,close,Volume ALPHA,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1744329600000,2025-04-11 00:00:00,ALPHA/USDT,0.0322,0.0322,0.0322,0.0322,0,0,0,0,0,0.0322
1744243200000,2025-04-10 00:00:00,ALPHA/USDT,0.0322,0.0322,0.0322,0.0322,0,0,0,0,0,0.0322
1744156800000,2025-04-09 00:00:00,ALPHA/USDT,0.0322,0.0322,0.0322,0.0322,0.0192,0.5992,0,0,1,0.0322
1744070400000,2025-04-08 00:00:00,ALPHA/USDT,0.0322,0.0322,0.0322,0.0322,0,0,0,0,0,0.0328
1743984000000,2025-04-07 00:00:00,ALPHA/USDT,0.0322,0.0322,0.0322,0.0322,0,0,0,0,0,0.0328
1743897600000,2025-04-06 00:00:00,ALPHA/USDT,0.0322,0.0322,0.0322,0.0322,0,0,0,0,0,0.0328
1743811200000,2025-04-05 00:00:00,ALPHA/USDT,0.0322,0.0322,0.0322,0.0322,0,0,0,0,0,0.0328
1743724800000,2025-04-04 00:00:00,ALPHA/USDT,0.035,0.035,0.0322,0.0322,44.9806,1371,0,0,4,0.0328
1743638400000,2025-04-03 00:00:00,ALPHA/USDT,0.0429,0.0429,0.0429,0.0429,0,0,0,0,0,0.0429
1743552000000,2025-04-02 00:00:00,ALPHA/USDT,0.0429,0.0429,0.0429,0.0429,0,0,0,0,0,0.0429
1743465600000,2025-04-01 00:00:00,ALPHA/USDT,0.0429,0.0429,0.0429,0.0429,0,0,0,0,0,0.0429
1743379200000,2025-03-31 00:00:00,ALPHA/USDT,0.0429,0.0429,0.0429,0.0429,0,0,0,0,0,0.0429
1743292800000,2025-03-30 00:00:00,ALPHA/USDT,0.0429,0.0429,0.0429,0.0429,0,0,0,0,0,0.0429
1743206400000,2025-03-29 00:00:00,ALPHA/USDT,0.0429,0.0429,0.0429,0.0429,0,0,0,0,0,0.0429
1743120000000,2025-03-28 00:00:00,ALPHA/USDT,0.0429,0.0429,0.0429,0.0429,0,0,0,0,0,0.0429
1743033600000,2025-03-27 00:00:00,ALPHA/USDT,0.0429,0.0429,0.0429,0.0429,0,0,0,0,0,0.0429
1742947200000,2025-03-26 00:00:00,ALPHA/USDT,0.0429,0.0429,0.0429,0.0429,0,0,0,0,0,0.0429
1742860800000,2025-03-25 00:00:00,ALPHA/USDT,0.0429,0.0429,0.0429,0.0429,0,0,0,0,0,0.0429
1742774400000,2025-03-24 00:00:00,ALPHA/USDT,0.0429,0.0429,0.0429,0.0429,6.0255,140.4549,6.0255,140.4549,1,0.0429
1742688000000,2025-03-23 00:00:00,ALPHA/USDT,0.0373,0.0395,0.0373,0.0395,16.5638,421.9567,14.8106,374.9529,3,0.0392
1742601600000,2025-03-22 00:00:00,ALPHA/USDT,0.0384,0.0384,0.0383,0.0384,12.2106,317.9927,12.2106,317.9927,3,0.0383
1742515200000,2025-03-21 00:00:00,ALPHA/USDT,0.0371,0.0388,0.0371,0.0388,31.6956,837.3474,17.7196,460.6354,4,0.0378
1742428800000,2025-03-20 00:00:00,ALPHA/USDT,0.0383,0.0383,0.0383,0.0383,0,0,0,0,0,0.0383
1742342400000,2025-03-19 00:00:00,ALPHA/USDT,0.0383,0.0383,0.0383,0.0383,3,78.329,0,0,1,0.0383
1742256000000,2025-03-18 00:00:00,ALPHA/USDT,0.0362,0.0362,0.0362,0.0362,0,0,0,0,0,0.0362
1742169600000,2025-03-17 00:00:00,ALPHA/USDT,0.0362,0.0362,0.0362,0.0362,0,0,0,0,0,0.0362
1742083200000,2025-03-16 00:00:00,ALPHA/USDT,0.0362,0.0362,0.0362,0.0362,0,0,0,0,0,0.0362
1741996800000,2025-03-15 00:00:00,ALPHA/USDT,0.0362,0.0362,0.0362,0.0362,0,0,0,0,0,0.0362
1741910400000,2025-03-14 00:00:00,ALPHA/USDT,0.0362,0.0362,0.0362,0.0362,0,0,0,0,0,0.0362
1741824000000,2025-03-13 00:00:00,ALPHA/USDT,0.0362,0.0362,0.0362,0.0362,0,0,0,0,0,0.0362
1741737600000,2025-03-12 00:00:00,ALPHA/USDT,0.0363,0.0363,0.0362,0.0362,4.426,122,0,0,3,0.0362
1741651200000,2025-03-11 00:00:00,ALPHA/USDT,0.0363,0.0363,0.0363,0.0363,1.6078,44.2932,1.6078,44.2932,1,0.0363
1741564800000,2025-03-10 00:00:00,ALPHA/USDT,0.037,0.037,0.037,0.037,3.067,82.8921,3.067,82.8921,1,0.037
1741478400000,2025-03-09 00:00:00,ALPHA/USDT,0.0378,0.0378,0.0378,0.0378,0,0,0,0,0,0.0379
1741392000000,2025-03-08 00:00:00,ALPHA/USDT,0.0381,0.0381,0.0378,0.0378,3.39,89.3265,1.7157,45.0333,2,0.0379
1741305600000,2025-03-07 00:00:00,ALPHA/USDT,0.0398,0.0418,0.0397,0.0418,12.0323,295.7879,5.5224,134,6,0.0406
1741219200000,2025-03-06 00:00:00,ALPHA/USDT,0.0429,0.0436,0.0358,0.0436,399.7483,10053.9392,142.8032,3549.5618,9,0.04
1741132800000,2025-03-05 00:00:00,ALPHA/USDT,0.04,0.04,0.04,0.04,0,0,0,0,0,0.04
1741046400000,2025-03-04 00:00:00,ALPHA/USDT,0.04,0.04,0.04,0.04,2,50,0,0,1,0.04
1740960000000,2025-03-03 00:00:00,ALPHA/USDT,0.0459,0.0459,0.0421,0.0421,37.709,836.7081,37.709,836.7081,6,0.0451
1740873600000,2025-03-02 00:00:00,ALPHA/USDT,0.0421,0.0421,0.0421,0.0421,0,0,0,0,0,0.0411
1740787200000,2025-03-01 00:00:00,ALPHA/USDT,0.0421,0.0421,0.0421,0.0421,0,0,0,0,0,0.0411
1740700800000,2025-02-28 00:00:00,ALPHA/USDT,0.0421,0.0421,0.0421,0.0421,0,0,0,0,0,0.0411
1740614400000,2025-02-27 00:00:00,ALPHA/USDT,0.0421,0.0421,0.0421,0.0421,0,0,0,0,0,0.0411
1740528000000,2025-02-26 00:00:00,ALPHA/USDT,0.0421,0.0421,0.0421,0.0421,0,0,0,0,0,0.0411
1740441600000,2025-02-25 00:00:00,ALPHA/USDT,0.0401,0.0421,0.0401,0.0421,225.8516,5488.3857,115.2906,2738.4941,9,0.0411
1740355200000,2025-02-24 00:00:00,ALPHA/USDT,0.0484,0.0484,0.0435,0.0435,6.6325,145.49,0,0,2,0.0457
1740268800000,2025-02-23 00:00:00,ALPHA/USDT,0.0499,0.0499,0.0499,0.0499,0,0,0,0,0,0.0498
1740182400000,2025-02-22 00:00:00,ALPHA/USDT,0.0499,0.0499,0.0499,0.0499,0,0,0,0,0,0.0498
1740096000000,2025-02-21 00:00:00,ALPHA/USDT,0.0496,0.0499,0.0496,0.0499,8.9808,180,8.9808,180,2,0.0498
1740009600000,2025-02-20 00:00:00,ALPHA/USDT,0.0456,0.0456,0.0456,0.0456,16.8659,369.8683,0,0,1,0.0456
1739923200000,2025-02-19 00:00:00,ALPHA/USDT,0.0498,0.0498,0.0498,0.0498,0,0,0,0,0,0.0493
1739836800000,2025-02-18 00:00:00,ALPHA/USDT,0.0498,0.0498,0.0498,0.0498,0,0,0,0,0,0.0493
1739750400000,2025-02-17 00:00:00,ALPHA/USDT,0.0498,0.0498,0.0498,0.0498,0,0,0,0,0,0.0493
1739664000000,2025-02-16 00:00:00,ALPHA/USDT,0.054,0.054,0.048,0.0498,176.0674,3572.0308,88.8751,1762.1806,12,0.0493
1739577600000,2025-02-15 00:00:00,ALPHA/USDT,0.0523,0.0523,0.0523,0.0523,0,0,0,0,0,0.0521
1739491200000,2025-02-14 00:00:00,ALPHA/USDT,0.0523,0.0523,0.0523,0.0523,0,0,0,0,0,0.0521
1739404800000,2025-02-13 00:00:00,ALPHA/USDT,0.0523,0.0523,0.0523,0.0523,0,0,0,0,0,0.0521
1739318400000,2025-02-12 00:00:00,ALPHA/USDT,0.0468,0.0523,0.0468,0.0523,18.5984,356.8385,18.5984,356.8385,3,0.0521
1739232000000,2025-02-11 00:00:00,ALPHA/USDT,0.0474,0.0489,0.0474,0.0474,251.1785,5287.4937,233.1709,4919.2188,4,0.0475
1739145600000,2025-02-10 00:00:00,ALPHA/USDT,0.0479,0.0479,0.0479,0.0479,0,0,0,0,0,0.047
1739059200000,2025-02-09 00:00:00,ALPHA/USDT,0.0479,0.0479,0.0479,0.0479,0,0,0,0,0,0.047
1738972800000,2025-02-08 00:00:00,ALPHA/USDT,0.0479,0.0479,0.0479,0.0479,0,0,0,0,0,0.047
1738886400000,2025-02-07 00:00:00,ALPHA/USDT,0.0456,0.0479,0.0456,0.0479,17.297,367.4825,11.242,234.6975,2,0.047
1738800000000,2025-02-06 00:00:00,ALPHA/USDT,0.0531,0.0531,0.0531,0.0531,0.87,16.3857,0.87,16.3857,1,0.0531
1738713600000,2025-02-05 00:00:00,ALPHA/USDT,0.0482,0.0482,0.0482,0.0482,0,0,0,0,0,0.0426
1738627200000,2025-02-04 00:00:00,ALPHA/USDT,0.0502,0.0502,0.0415,0.0482,451.279,10625.0773,390.0913,9348.213,14,0.0426
1738540800000,2025-02-03 00:00:00,ALPHA/USDT,0.0749,0.0749,0.0498,0.0498,124.4347,2435.9205,93.5778,1879.0741,8,0.0513
1738454400000,2025-02-02 00:00:00,ALPHA/USDT,0.0749,0.0749,0.0749,0.0749,6.9999,93.4579,6.9999,93.4579,1,0.0749
1738368000000,2025-02-01 00:00:00,ALPHA/USDT,0.0634,0.0714,0.0611,0.0713,403.0263,5673.5526,23.3828,327.9503,11,0.071
1738281600000,2025-01-31 00:00:00,ALPHA/USDT,0.0633,0.0633,0.0633,0.0633,10.1553,160.4323,10.1553,160.4323,2,0.0633
1738195200000,2025-01-30 00:00:00,ALPHA/USDT,0.063,0.0633,0.063,0.0633,16.6312,263.8652,15.5181,246.1972,3,0.063
1738108800000,2025-01-29 00:00:00,ALPHA/USDT,0.063,0.0631,0.063,0.063,640.808,10170.5016,5.1588,81.8866,6,0.063
1738022400000,2025-01-28 00:00:00,ALPHA/USDT,0.0641,0.0641,0.0641,0.0641,5.8513,91.2846,5.8513,91.2846,1,0.0641
1737936000000,2025-01-27 00:00:00,ALPHA/USDT,0.0655,0.0655,0.057,0.0642,50.9627,860.8814,15.4637,249.3461,12,0.0593
1737849600000,2025-01-26 00:00:00,ALPHA/USDT,0.0791,0.0791,0.0672,0.0672,50.7199,643.9,50.7199,643.9,3,0.0788
1737763200000,2025-01-25 00:00:00,ALPHA/USDT,0.0686,0.0686,0.0686,0.0686,0,0,0,0,0,0.0685
1737676800000,2025-01-24 00:00:00,ALPHA/USDT,0.0685,0.0686,0.0685,0.0686,19.9999,291.6638,19.9999,291.6638,3,0.0685
1737590400000,2025-01-23 00:00:00,ALPHA/USDT,0.0664,0.0664,0.0664,0.0664,0,0,0,0,0,0.0664
1737504000000,2025-01-22 00:00:00,ALPHA/USDT,0.0664,0.0664,0.0664,0.0664,10.4999,158.1325,0,0,1,0.0664
1737417600000,2025-01-21 00:00:00,ALPHA/USDT,0.0654,0.0666,0.0654,0.0666,18.6728,283.0304,4.9391,75.4779,5,0.0659
1737331200000,2025-01-20 00:00:00,ALPHA/USDT,0.0659,0.0659,0.0659,0.0659,1.6589,25.1737,0,0,1,0.0659
1737244800000,2025-01-19 00:00:00,ALPHA/USDT,0.0748,0.0748,0.0748,0.0748,0,0,0,0,0,0.0748
1737158400000,2025-01-18 00:00:00,ALPHA/USDT,0.0748,0.0748,0.0748,0.0748,10.5,140.3744,0,0,1,0.0748
1737072000000,2025-01-17 00:00:00,ALPHA/USDT,0.0769,0.0792,0.0769,0.0792,13.1433,166.1031,12.7409,160.8701,2,0.0791
1736985600000,2025-01-16 00:00:00,ALPHA/USDT,0.0781,0.0781,0.0781,0.0781,5.9999,76.8245,0,0,1,0.0781
1736899200000,2025-01-15 00:00:00,ALPHA/USDT,0.0761,0.0762,0.0761,0.0762,6.279,82.4738,6.279,82.4738,3,0.0761
1736812800000,2025-01-14 00:00:00,ALPHA/USDT,0.0755,0.0755,0.0706,0.072,8.6242,119.4438,7.5644,105.4065,3,0.0722
1736726400000,2025-01-13 00:00:00,ALPHA/USDT,0.0747,0.0747,0.0747,0.0747,0,0,0,0,0,0.0747
1736640000000,2025-01-12 00:00:00,ALPHA/USDT,0.0747,0.0747,0.0747,0.0747,0,0,0,0,0,0.0747
1736553600000,2025-01-11 00:00:00,ALPHA/USDT,0.0747,0.0747,0.0747,0.0747,0,0,0,0,0,0.0747
1736467200000,2025-01-10 00:00:00,ALPHA/USDT,0.0747,0.0747,0.0747,0.0747,12.855,172.0888,12.855,172.0888,1,0.0747
1736380800000,2025-01-09 00:00:00,ALPHA/USDT,0.0727,0.0727,0.0707,0.0707,24.2751,341.0571,0.273,3.8626,4,0.0711
1736294400000,2025-01-08 00:00:00,ALPHA/USDT,0.0793,0.0793,0.0793,0.0793,0,0,0,0,0,0.0793
1736208000000,2025-01-07 00:00:00,ALPHA/USDT,0.0793,0.0793,0.0793,0.0793,5.1545,65,0,0,1,0.0793
1736121600000,2025-01-06 00:00:00,ALPHA/USDT,0.0614,0.089,0.0614,0.089,46.0772,543.5926,40.9543,460.1611,4,0.0859
1736035200000,2025-01-05 00:00:00,ALPHA/USDT,0.0884,0.0884,0.0884,0.0884,0,0,0,0,0,0.0884
1735948800000,2025-01-04 00:00:00,ALPHA/USDT,0.0884,0.0884,0.0884,0.0884,2.1073,23.8388,0,0,1,0.0884
1735862400000,2025-01-03 00:00:00,ALPHA/USDT,0.0838,0.0838,0.0838,0.0838,0,0,0,0,0,0.0838
1735776000000,2025-01-02 00:00:00,ALPHA/USDT,0.0838,0.0838,0.0838,0.0838,0,0,0,0,0,0.0838
1735689600000,2025-01-01 00:00:00,ALPHA/USDT,0.0838,0.0838,0.0838,0.0838,0,0,0,0,0,0.0838
1735603200000,2024-12-31 00:00:00,ALPHA/USDT,0.0838,0.0838,0.0838,0.0838,0,0,0,0,0,0.0838
1735516800000,2024-12-30 00:00:00,ALPHA/USDT,0.0839,0.0839,0.0838,0.0838,22.0238,262.5298,0,0,3,0.0838
1735430400000,2024-12-29 00:00:00,ALPHA/USDT,0.0874,0.0874,0.0874,0.0874,0,0,0,0,0,0.0874
1735344000000,2024-12-28 00:00:00,ALPHA/USDT,0.0874,0.0874,0.0874,0.0874,0,0,0,0,0,0.0874
1735257600000,2024-12-27 00:00:00,ALPHA/USDT,0.0874,0.0874,0.0874,0.0874,15.295,175,0,0,1,0.0874
1735171200000,2024-12-26 00:00:00,ALPHA/USDT,0.0874,0.0874,0.0874,0.0874,0,0,0,0,0,0.0874
1735084800000,2024-12-25 00:00:00,ALPHA/USDT,0.0874,0.0874,0.0874,0.0874,17.98,205.7212,17.98,205.7212,1,0.0874
1734998400000,2024-12-24 00:00:00,ALPHA/USDT,0.0845,0.0845,0.0845,0.0845,1.4999,17.7514,1.4999,17.7514,1,0.0845
1734912000000,2024-12-23 00:00:00,ALPHA/USDT,0.0843,0.0861,0.0843,0.0861,33.2347,389.9192,17.4378,202.5305,3,0.0852
1734825600000,2024-12-22 00:00:00,ALPHA/USDT,0.0813,0.0813,0.0813,0.0813,10.4804,128.9109,10.4804,128.9109,1,0.0813
1734739200000,2024-12-21 00:00:00,ALPHA/USDT,0.0859,0.0859,0.08,0.08,76.6092,896.994,58.3828,679.6606,4,0.0854
1734652800000,2024-12-20 00:00:00,ALPHA/USDT,0.08,0.08,0.0771,0.0799,32.6848,413.3647,17.8499,227.6785,7,0.079
1734566400000,2024-12-19 00:00:00,ALPHA/USDT,0.0888,0.0888,0.0855,0.0855,15.0525,174.2603,0,0,5,0.0864
1734480000000,2024-12-18 00:00:00,ALPHA/USDT,0.1025,0.1025,0.0978,0.0978,6.06,60.9978,0,0,2,0.0993
1734393600000,2024-12-17 00:00:00,ALPHA/USDT,0.1136,0.1136,0.1136,0.1136,0,0,0,0,0,0.1136
1734307200000,2024-12-16 00:00:00,ALPHA/USDT,0.1136,0.1136,0.1136,0.1136,0,0,0,0,0,0.1136
1734220800000,2024-12-15 00:00:00,ALPHA/USDT,0.1136,0.1136,0.1136,0.1136,0,0,0,0,0,0.1136
1734134400000,2024-12-14 00:00:00,ALPHA/USDT,0.1136,0.1136,0.1136,0.1136,0,0,0,0,0,0.1136
1734048000000,2024-12-13 00:00:00,ALPHA/USDT,0.1136,0.1136,0.1136,0.1136,20.4213,179.7657,20.4213,179.7657,1,0.1136
1733961600000,2024-12-12 00:00:00,ALPHA/USDT,0.111,0.1146,0.1074,0.1103,232.8762,2131.3171,58.7494,514.1626,11,0.1093
1733875200000,2024-12-11 00:00:00,ALPHA/USDT,0.1065,0.1074,0.1065,0.1074,14.9238,139.61,14.9238,139.61,4,0.1068
1733788800000,2024-12-10 00:00:00,ALPHA/USDT,0.1047,0.105,0.0887,0.0997,148.1517,1474.8943,65.0489,640.4959,9,0.1004
1733702400000,2024-12-09 00:00:00,ALPHA/USDT,0.1214,0.1214,0.0942,0.0942,112.4228,1104.0016,15.8628,136.0555,15,0.1022
1733616000000,2024-12-08 00:00:00,ALPHA/USDT,0.1267,0.1267,0.1267,0.1267,0,0,0,0,0,0.1325
1733529600000,2024-12-07 00:00:00,ALPHA/USDT,0.1267,0.1267,0.1267,0.1267,0,0,0,0,0,0.1325
1733443200000,2024-12-06 00:00:00,ALPHA/USDT,0.1335,0.134,0.1267,0.1267,6.0781,45.8805,5.0581,37.83,3,0.1325
1733356800000,2024-12-05 00:00:00,ALPHA/USDT,0.1272,0.1272,0.1272,0.1272,0,0,0,0,0,0.1015
1733270400000,2024-12-04 00:00:00,ALPHA/USDT,0.1231,0.17,0.0948,0.1272,480.2524,4748.6096,469.7522,4657.2768,16,0.1015
1733184000000,2024-12-03 00:00:00,ALPHA/USDT,0.0998,0.1699,0.0998,0.1199,563.6284,4695.8665,36.9054,303.249,20,0.1202
1733097600000,2024-12-02 00:00:00,ALPHA/USDT,0.1045,0.1046,0.0914,0.0914,117.9571,1134.4429,113.66,1087.6197,5,0.104
1733011200000,2024-12-01 00:00:00,ALPHA/USDT,0.09,0.09,0.09,0.09,0,0,0,0,0,0.112
1732924800000,2024-11-30 00:00:00,ALPHA/USDT,0.112,0.1121,0.09,0.09,101.7188,907.9094,101.6288,906.9094,3,0.112
1732838400000,2024-11-29 00:00:00,ALPHA/USDT,0.0709,0.0999,0.0707,0.0999,89.9611,1151.847,38.4107,424.7388,9,0.0795
1732752000000,2024-11-28 00:00:00,ALPHA/USDT,0.0798,0.0821,0.0622,0.0622,144.1247,2101.9999,0,0,10,0.0694
1732665600000,2024-11-27 00:00:00,ALPHA/USDT,0.0845,0.0845,0.0777,0.0777,34.2189,412.2075,0,0,3,0.0831
1732579200000,2024-11-26 00:00:00,ALPHA/USDT,0.0944,0.0944,0.0944,0.0944,0,0,0,0,0,0.0923
1732492800000,2024-11-25 00:00:00,ALPHA/USDT,0.0841,0.0944,0.0841,0.0944,45.8551,496.4991,44.8779,484.8798,4,0.0923
1732406400000,2024-11-24 00:00:00,ALPHA/USDT,0.0822,0.0822,0.0822,0.0822,1.1329,13.7826,1.1329,13.7826,1,0.0822
1732320000000,2024-11-23 00:00:00,ALPHA/USDT,0.0746,0.0896,0.0746,0.0896,33.9433,394.4647,26.9773,301.0866,2,0.0865
1732233600000,2024-11-22 00:00:00,ALPHA/USDT,0.0662,0.0681,0.0662,0.0681,8.5934,128.9194,0,0,2,0.0666
1732147200000,2024-11-21 00:00:00,ALPHA/USDT,0.0726,0.0726,0.0726,0.0726,9.8075,135.0905,9.8075,135.0905,1,0.0726
1732060800000,2024-11-20 00:00:00,ALPHA/USDT,0.077,0.077,0.0643,0.0643,26.2202,405.2125,1.001,13,3,0.0647
1731974400000,2024-11-19 00:00:00,ALPHA/USDT,0.0679,0.0679,0.0679,0.0679,0,0,0,0,0,0.064
1731888000000,2024-11-18 00:00:00,ALPHA/USDT,0.0679,0.0679,0.0679,0.0679,0,0,0,0,0,0.064
1731801600000,2024-11-17 00:00:00,ALPHA/USDT,0.0679,0.0679,0.0679,0.0679,0,0,0,0,0,0.064
1731715200000,2024-11-16 00:00:00,ALPHA/USDT,0.0679,0.0679,0.0679,0.0679,0,0,0,0,0,0.064
1731628800000,2024-11-15 00:00:00,ALPHA/USDT,0.0638,0.071,0.0637,0.0679,201.3409,3145.4495,192.6265,3008.8594,9,0.064
1731542400000,2024-11-14 00:00:00,ALPHA/USDT,0.064,0.064,0.064,0.064,438.0958,6845.2469,434.1728,6783.9501,4,0.064
1731456000000,2024-11-13 00:00:00,ALPHA/USDT,0.0743,0.0744,0.0743,0.0744,87.4646,1176.87,18.6867,251.504,4,0.0743
1731369600000,2024-11-12 00:00:00,ALPHA/USDT,0.0786,0.0786,0.0742,0.0755,58.6302,786.2464,58.6302,786.2464,3,0.0745
1731283200000,2024-11-11 00:00:00,ALPHA/USDT,0.0743,0.0743,0.0743,0.0743,2.9627,39.8754,2.9627,39.8754,1,0.0743
1731196800000,2024-11-10 00:00:00,ALPHA/USDT,0.0724,0.0724,0.0724,0.0724,19.9999,276.243,19.9999,276.243,1,0.0724
1731110400000,2024-11-09 00:00:00,ALPHA/USDT,0.0695,0.0695,0.0695,0.0695,0,0,0,0,0,0.0654
1731024000000,2024-11-08 00:00:00,ALPHA/USDT,0.0695,0.0695,0.0695,0.0695,0,0,0,0,0,0.0654
1730937600000,2024-11-07 00:00:00,ALPHA/USDT,0.0695,0.0695,0.0695,0.0695,0,0,0,0,0,0.0654
1730851200000,2024-11-06 00:00:00,ALPHA/USDT,0.0695,0.0695,0.0695,0.0695,0,0,0,0,0,0.0654
1730764800000,2024-11-05 00:00:00,ALPHA/USDT,0.0633,0.0695,0.0617,0.0695,18.2563,280.0415,3.5779,53.571,4,0.0654
1730678400000,2024-11-04 00:00:00,ALPHA/USDT,0.0629,0.0638,0.0589,0.0617,25.8466,413.8633,13.1375,207.0615,5,0.0624
1730592000000,2024-11-03 00:00:00,ALPHA/USDT,0.0655,0.0655,0.0608,0.0608,152.3384,2331.2199,0,0,5,0.0653
1730505600000,2024-11-02 00:00:00,ALPHA/USDT,0.0655,0.0655,0.0655,0.0655,0,0,0,0,0,0.0655
1730419200000,2024-11-01 00:00:00,ALPHA/USDT,0.0655,0.0655,0.0655,0.0655,0,0,0,0,0,0.0655
1730332800000,2024-10-31 00:00:00,ALPHA/USDT,0.0655,0.0655,0.0655,0.0655,0,0,0,0,0,0.0655
1730246400000,2024-10-30 00:00:00,ALPHA/USDT,0.0655,0.0655,0.0655,0.0655,0.1452,2.2174,0,0,1,0.0655
1730160000000,2024-10-29 00:00:00,ALPHA/USDT,0.0654,0.0662,0.0654,0.0662,14.927,227.604,11.4724,175.4191,4,0.0655
1730073600000,2024-10-28 00:00:00,ALPHA/USDT,0.0654,0.0654,0.0654,0.0654,0,0,0,0,0,0.0706
1729987200000,2024-10-27 00:00:00,ALPHA/USDT,0.0654,0.0654,0.0654,0.0654,0,0,0,0,0,0.0706
1729900800000,2024-10-26 00:00:00,ALPHA/USDT,0.0654,0.0654,0.0654,0.0654,0,0,0,0,0,0.0706
1729814400000,2024-10-25 00:00:00,ALPHA/USDT,0.0661,0.078,0.0654,0.0654,9.1632,130.5525,3.654,46.8474,3,0.0706
1729728000000,2024-10-24 00:00:00,ALPHA/USDT,0.08,0.0825,0.0612,0.0825,59.3858,848.3108,26.4436,327.4595,6,0.0711
1729641600000,2024-10-23 00:00:00,ALPHA/USDT,0.08,0.08,0.08,0.08,0,0,0,0,0,0.08
1729555200000,2024-10-22 00:00:00,ALPHA/USDT,0.08,0.08,0.08,0.08,1.8551,23.189,0,0.0001,2,0.08
1729468800000,2024-10-21 00:00:00,ALPHA/USDT,0.0682,0.08,0.0518,0.08,86.3968,1339.6154,59.5103,846.518,16,0.0657
1729382400000,2024-10-20 00:00:00,ALPHA/USDT,0.052,0.0683,0.052,0.052,20.4508,324.7537,14.9369,218.7185,6,0.0639
1729296000000,2024-10-19 00:00:00,ALPHA/USDT,0.0682,0.0682,0.0682,0.0682,0,0,0,0,0,0.0682
1729209600000,2024-10-18 00:00:00,ALPHA/USDT,0.0682,0.0682,0.0682,0.0682,0,0,0,0,0,0.0682
1729123200000,2024-10-17 00:00:00,ALPHA/USDT,0.0682,0.0682,0.0682,0.0682,0,0,0,0,0,0.0682
1729036800000,2024-10-16 00:00:00,ALPHA/USDT,0.0682,0.0682,0.0682,0.0682,12.5291,183.7126,12.5291,183.7126,1,0.0682
1728950400000,2024-10-15 00:00:00,ALPHA/USDT,0.0526,0.0683,0.0526,0.0683,11.9151,183.6491,9.8107,143.6427,2,0.0655
1728864000000,2024-10-14 00:00:00,ALPHA/USDT,0.0654,0.0655,0.0654,0.0655,3.3122,50.6424,3.3122,50.6424,2,0.0654
1728777600000,2024-10-13 00:00:00,ALPHA/USDT,0.0519,0.0519,0.0519,0.0519,0.4515,8.7,0,0,1,0.0519
1728691200000,2024-10-12 00:00:00,ALPHA/USDT,0.08,0.08,0.08,0.08,0,0,0,0,0,0.0799
1728604800000,2024-10-11 00:00:00,ALPHA/USDT,0.0799,0.08,0.0799,0.08,6.6101,82.692,6.6101,82.692,2,0.0799
1728518400000,2024-10-10 00:00:00,ALPHA/USDT,0.0513,0.0513,0.0513,0.0513,0,0,0,0,0,0.0513
1728432000000,2024-10-09 00:00:00,ALPHA/USDT,0.0513,0.0513,0.0513,0.0513,0,0,0,0,0,0.0513
1728345600000,2024-10-08 00:00:00,ALPHA/USDT,0.0513,0.0513,0.0513,0.0513,0,0,0,0,0,0.0513
1728259200000,2024-10-07 00:00:00,ALPHA/USDT,0.0513,0.0513,0.0513,0.0513,0,0,0,0,0,0.0513
1728172800000,2024-10-06 00:00:00,ALPHA/USDT,0.0513,0.0513,0.0513,0.0513,0,0,0,0,0,0.0513
1728086400000,2024-10-05 00:00:00,ALPHA/USDT,0.0513,0.0513,0.0513,0.0513,0,0,0,0,0,0.0513
1728000000000,2024-10-04 00:00:00,ALPHA/USDT,0.0514,0.0514,0.0513,0.0513,5.2067,101.3016,0,0,2,0.0513
1727913600000,2024-10-03 00:00:00,ALPHA/USDT,0.0517,0.0517,0.0517,0.0517,0,0,0,0,0,0.0517
1727827200000,2024-10-02 00:00:00,ALPHA/USDT,0.0517,0.0517,0.0517,0.0517,0,0,0,0,0,0.0517
1727740800000,2024-10-01 00:00:00,ALPHA/USDT,0.0517,0.0517,0.0517,0.0517,0.7824,15.1347,0,0,1,0.0517
1727654400000,2024-09-30 00:00:00,ALPHA/USDT,0.0551,0.0551,0.0551,0.0551,0,0,0,0,0,0.0551
1727568000000,2024-09-29 00:00:00,ALPHA/USDT,0.0551,0.0551,0.0551,0.0551,0,0,0,0,0,0.0551
1727481600000,2024-09-28 00:00:00,ALPHA/USDT,0.0551,0.0551,0.0551,0.0551,2.7515,49.9375,0,0,1,0.0551
1727395200000,2024-09-27 00:00:00,ALPHA/USDT,0.062,0.062,0.062,0.062,0,0,0,0,0,0.0616
1727308800000,2024-09-26 00:00:00,ALPHA/USDT,0.062,0.062,0.062,0.062,0,0,0,0,0,0.0616
1727222400000,2024-09-25 00:00:00,ALPHA/USDT,0.062,0.062,0.062,0.062,0,0,0,0,0,0.0616
1727136000000,2024-09-24 00:00:00,ALPHA/USDT,0.062,0.062,0.062,0.062,0,0,0,0,0,0.0616
1727049600000,2024-09-23 00:00:00,ALPHA/USDT,0.062,0.062,0.062,0.062,0,0,0,0,0,0.0616
1726963200000,2024-09-22 00:00:00,ALPHA/USDT,0.0614,0.062,0.0614,0.062,9.6415,156.4844,9.6415,156.4844,3,0.0616
1726876800000,2024-09-21 00:00:00,ALPHA/USDT,0.0516,0.0614,0.0513,0.0614,18.1624,337.9944,4.6869,76.3348,5,0.054
